PeriodStart,PeriodEnd,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2020-04-22T06:00:00Z,2020-04-22T06:10:00Z,PT10M,8.8,0,8.8,0.275
2020-04-22T06:10:00Z,2020-04-22T06:20:00Z,PT10M,8.7,0,8.7,0.271875
2020-04-22T06:20:00Z,2020-04-22T06:30:00Z,PT10M,8.6,0,8.6,0.26875
2020-04-22T06:30:00Z,2020-04-22T06:40:00Z,PT10M,8.5,0,8.5,0.265625
2020-04-22T06:40:00Z,2020-04-22T06:50:00Z,PT10M,8.4,0,8.4,0.2625
2020-04-22T06:50:00Z,2020-04-22T07:00:00Z,PT10M,8.3,0,8.3,0.259375
2020-04-22T07:00:00Z,2020-04-22T07:10:00Z,PT10M,8.2,0,8.2,0.25625
2020-04-22T07:10:00Z,2020-04-22T07:20:00Z,PT10M,8.1,0,8.1,0.253125
2020-04-22T07:20:00Z,2020-04-22T07:30:00Z,PT10M,7.9,0,7.9,0.246875
2020-04-22T07:30:00Z,2020-04-22T07:40:00Z,PT10M,7.8,0,7.8,0.24375
2020-04-22T07:40:00Z,2020-04-22T07:50:00Z,PT10M,7.6,0,7.6,0.2375
2020-04-22T07:50:00Z,2020-04-22T08:00:00Z,PT10M,7.5,0,7.5,0.234375
2020-04-22T08:00:00Z,2020-04-22T08:10:00Z,PT10M,7.3,0,7.3,0.228125
2020-04-22T08:10:00Z,2020-04-22T08:20:00Z,PT10M,7.2,0,7.2,0.225
2020-04-22T08:20:00Z,2020-04-22T08:30:00Z,PT10M,7.0,0,7.0,0.21875
2020-04-22T08:30:00Z,2020-04-22T08:40:00Z,PT10M,6.9,0,6.9,0.215625
2020-04-22T08:40:00Z,2020-04-22T08:50:00Z,PT10M,6.7,0,6.7,0.209375
2020-04-22T08:50:00Z,2020-04-22T09:00:00Z,PT10M,6.6,0,6.6,0.20625
2020-04-22T09:00:00Z,2020-04-22T09:10:00Z,PT10M,6.5,0,6.5,0.203125
2020-04-22T09:10:00Z,2020-04-22T09:20:00Z,PT10M,6.5,0,6.5,0.203125
2020-04-22T09:20:00Z,2020-04-22T09:30:00Z,PT10M,6.5,0,6.5,0.203125
2020-04-22T09:30:00Z,2020-04-22T09:40:00Z,PT10M,6.5,0,6.5,0.203125
2020-04-22T09:40:00Z,2020-04-22T09:50:00Z,PT10M,6.5,0,6.5,0.203125
2020-04-22T09:50:00Z,2020-04-22T10:00:00Z,PT10M,6.5,0,6.5,0.203125
2020-04-22T10:00:00Z,2020-04-22T10:10:00Z,PT10M,6.5,0,6.5,0.203125
2020-04-22T10:10:00Z,2020-04-22T10:20:00Z,PT10M,6.4,0,6.4,0.2
2020-04-22T10:20:00Z,2020-04-22T10:30:00Z,PT10M,6.4,0,6.4,0.2
2020-04-22T10:30:00Z,2020-04-22T10:40:00Z,PT10M,6.3,0,6.3,0.196875
2020-04-22T10:40:00Z,2020-04-22T10:50:00Z,PT10M,6.3,0,6.3,0.196875
2020-04-22T10:50:00Z,2020-04-22T11:00:00Z,PT10M,6.2,0,6.2,0.19375
2020-04-22T11:00:00Z,2020-04-22T11:10:00Z,PT10M,6.2,0,6.2,0.19375
2020-04-22T11:10:00Z,2020-04-22T11:20:00Z,PT10M,6.2,3,6.29375,3.196679688
2020-04-22T11:20:00Z,2020-04-22T11:30:00Z,PT10M,6.2,12,6.575,12.20546875
2020-04-22T11:30:00Z,2020-04-22T11:40:00Z,PT10M,6.1,27,6.94375,27.21699219
2020-04-22T11:40:00Z,2020-04-22T11:50:00Z,PT10M,6.1,48,7.6,48.2375
2020-04-22T11:50:00Z,2020-04-22T12:00:00Z,PT10M,6.1,63,8.06875,63.25214844
2020-04-22T12:00:00Z,2020-04-22T12:10:00Z,PT10M,6.3,86,8.9875,86.28085938
2020-04-22T12:10:00Z,2020-04-22T12:20:00Z,PT10M,6.8,109,10.20625,109.3189453
2020-04-22T12:20:00Z,2020-04-22T12:30:00Z,PT10M,7.2,139,11.54375,139.3607422
2020-04-22T12:30:00Z,2020-04-22T12:40:00Z,PT10M,7.7,190,13.6375,190.4261719
2020-04-22T12:40:00Z,2020-04-22T12:50:00Z,PT10M,8.1,219,14.94375,219.4669922
2020-04-22T12:50:00Z,2020-04-22T13:00:00Z,PT10M,8.6,231,15.81875,231.4943359
2020-04-22T13:00:00Z,2020-04-22T13:10:00Z,PT10M,9.1,242,16.6625,242.5207031
2020-04-22T13:10:00Z,2020-04-22T13:20:00Z,PT10M,9.7,279,18.41875,279.5755859
2020-04-22T13:20:00Z,2020-04-22T13:30:00Z,PT10M,10.3,299,19.64375,299.6138672
